date,item_id,item_type,item_name,unit_cost,min_required,max_capacity,current_stock,avg_usage_per_day,restock_lead_time,vendor_id
2022-12-30,100,Equipment,Ventilator,2900485,5,33,8,4,23,V003
2022-12-30,103,Equipment,Wheelchair,15622,10,50,37,0,9,V004
2022-12-31,203,Consumable,Gown,196,1694,7791,5471,188,8,V001
2022-12-31,103,Equipment,Wheelchair,6566,11,73,16,3,16,V001
2022-12-31,209,Consumable,Cotton Rolls,85,526,4049,3499,51,8,V003
2022-12-31,105,Equipment,ECG Machine,367841,3,15,8,3,29,V002
2023-01-01,203,Consumable,Gown,102,700,3215,828,111,9,V005
2023-01-02,103,Equipment,Wheelchair,13926,5,84,16,4,12,V005
2023-01-02,200,Consumable,Gloves,9,1583,6733,5544,531,11,V002
2023-01-02,103,Equipment,Wheelchair,13926,5,69,16,5,18,V005
2023-01-03,103,Equipment,Wheelchair,9908,6,80,33,0,15,V003
2023-01-03,201,Consumable,IV Drip,237,931,2687,1747,166,6,V004
2023-01-03,107,Equipment,Infusion Pump,206804,6,28,9,9,17,V005
2023-01-03,103,Equipment,Wheelchair,9908,20,56,26,0,17,V003
2023-01-03,104,Equipment,Hospital Bed,51423,38,244,213,3,21,V005
2023-01-03,202,Consumable,Surgical Mask,7,4851,26476,21287,1342,10,V003
2023-01-03,107,Equipment,Infusion Pump,212601,5,17,10,9,17,V002
2023-01-03,200,Consumable,Gloves,9,1133,6908,6099,600,5,V003
2023-01-04,206,Consumable,Bandages,39,3803,9096,5454,894,6,V004
2023-01-04,101,Equipment,X-Ray-Machine,3627022,1,15,4,0,34,V004
2023-01-04,105,Equipment,ECG Machine,366194,3,11,6,2,28,V003
2023-01-04,202,Consumable,Surgical Mask,3,9140,31649,23077,838,9,V004
2023-01-04,207,Consumable,Blood Bags,507,469,3179,2601,98,10,V005
2023-01-04,206,Consumable,Bandages,29,2547,6636,6268,455,5,V001
2023-01-05,102,Equipment,Defibrilator,704572,5,15,5,1,26,V005
2023-01-05,102,Equipment,Defibrilator,445991,4,11,9,1,23,V001
2023-01-05,100,Equipment,Ventilator,2232401,11,31,24,5,15,V005
2023-01-05,201,Consumable,IV Drip,246,404,3128,2554,200,5,V005
2023-01-06,203,Consumable,Gown,196,1138,4034,2601,440,9,V001
2023-01-06,203,Consumable,Gown,81,1091,4975,3459,163,6,V004
2023-01-06,107,Equipment,Infusion Pump,176921,6,18,6,11,13,V001
2023-01-06,200,Consumable,Gloves,7,2666,5248,4005,270,9,V004
2023-01-06,206,Consumable,Bandages,41,3330,11136,6375,1140,8,V002
2023-01-07,201,Consumable,IV Drip,246,522,3800,2718,172,9,V005
2023-01-07,201,Consumable,IV Drip,246,548,4794,3912,177,6,V005
2023-01-07,105,Equipment,ECG Machine,366194,3,12,6,3,25,V003
2023-01-07,207,Consumable,Blood Bags,795,661,4529,4381,52,11,V003
2023-01-08,205,Consumable,Syringe,23,2510,8125,6400,613,12,V002
2023-01-09,202,Consumable,Surgical Mask,5,9655,15228,12932,635,8,V005
2023-01-09,202,Consumable,Surgical Mask,3,4787,27279,11092,888,5,V004
2023-01-09,209,Consumable,Cotton Rolls,54,839,2879,2265,195,7,V002
2023-01-09,105,Equipment,ECG Machine,230753,2,14,13,2,30,V004
2023-01-09,209,Consumable,Cotton Rolls,58,779,3907,3669,66,3,V005
2023-01-09,201,Consumable,IV Drip,245,573,3820,3616,151,10,V003
2023-01-10,202,Consumable,Surgical Mask,7,8187,25963,20880,638,4,V002
2023-01-10,202,Consumable,Surgical Mask,4,8658,45359,23428,1119,7,V001
2023-01-10,104,Equipment,Hospital Bed,51423,46,197,126,3,28,V005
2023-01-10,106,Equipment,MRI Scanner,33213797,2,2,2,0,49,V005
2023-01-11,101,Equipment,X-Ray-Machine,4612827,2,19,6,0,41,V005
2023-01-11,104,Equipment,Hospital Bed,31063,71,211,153,2,20,V002
2023-01-11,208,Consumable,Antiseptic Solution,349,1369,4830,3977,396,11,V005
2023-01-11,204,Consumable,Face Shield,103,1018,5760,4230,558,4,V001
2023-01-11,105,Equipment,ECG Machine,367841,5,12,8,2,28,V002
2023-01-11,106,Equipment,MRI Scanner,32971025,2,4,4,1,38,V004
2023-01-12,201,Consumable,IV Drip,237,613,2082,1015,122,8,V004
2023-01-12,102,Equipment,Defibrilator,384358,3,15,15,0,32,V003
2023-01-12,100,Equipment,Ventilator,1879046,11,37,27,4,27,V004
2023-01-12,201,Consumable,IV Drip,270,340,2321,1276,79,7,V001
2023-01-12,101,Equipment,X-Ray-Machine,2798274,1,15,2,1,36,V001
2023-01-12,201,Consumable,IV Drip,245,987,4886,4714,58,5,V003
2023-01-12,209,Consumable,Cotton Rolls,76,854,5074,4802,123,9,V004
2023-01-13,200,Consumable,Gloves,5,2137,8926,7555,816,5,V001
2023-01-13,205,Consumable,Syringe,24,4243,16744,9394,1973,10,V004
2023-01-14,206,Consumable,Bandages,29,2978,11159,10977,935,6,V001
2023-01-14,104,Equipment,Hospital Bed,16130,66,290,104,2,19,V004
2023-01-14,100,Equipment,Ventilator,1879046,10,33,20,4,29,V004
2023-01-14,202,Consumable,Surgical Mask,4,4714,17226,9999,713,7,V001
2023-01-15,201,Consumable,IV Drip,245,693,2275,1603,113,6,V003
2023-01-15,207,Consumable,Blood Bags,762,422,1661,880,93,13,V001
2023-01-15,106,Equipment,MRI Scanner,29074330,1,5,2,0,33,V001
2023-01-16,104,Equipment,Hospital Bed,16130,65,258,135,3,29,V004
2023-01-17,106,Equipment,MRI Scanner,29074330,1,4,1,1,45,V001
2023-01-17,104,Equipment,Hospital Bed,16130,40,285,274,3,29,V004
2023-01-18,100,Equipment,Ventilator,2232401,15,33,15,4,21,V005
2023-01-18,100,Equipment,Ventilator,1879046,8,45,36,5,20,V004
2023-01-18,203,Consumable,Gown,237,1259,4969,2651,429,7,V003
2023-01-18,106,Equipment,MRI Scanner,33213797,2,2,2,0,51,V005
2023-01-19,100,Equipment,Ventilator,2900485,9,25,24,5,24,V003
2023-01-19,208,Consumable,Antiseptic Solution,378,1108,6481,3202,295,9,V004
2023-01-20,201,Consumable,IV Drip,246,752,2645,1568,144,9,V005
2023-01-20,100,Equipment,Ventilator,2232401,4,50,49,4,20,V005
2023-01-20,202,Consumable,Surgical Mask,7,6870,47941,42021,1457,10,V003
2023-01-21,105,Equipment,ECG Machine,256587,4,15,10,2,29,V001
2023-01-21,204,Consumable,Face Shield,103,1437,5099,1980,798,6,V001
2023-01-21,203,Consumable,Gown,196,1064,5909,4249,137,6,V001
2023-01-22,102,Equipment,Defibrilator,445991,5,10,7,0,36,V001
2023-01-22,203,Consumable,Gown,102,1193,6869,3005,486,7,V005
2023-01-22,205,Consumable,Syringe,21,2035,9005,3806,719,10,V001
2023-01-22,104,Equipment,Hospital Bed,28362,58,234,61,2,25,V001
2023-01-23,102,Equipment,Defibrilator,445991,4,8,7,0,38,V001
2023-01-23,200,Consumable,Gloves,9,2479,5487,4827,990,8,V003
2023-01-23,207,Consumable,Blood Bags,1054,668,4378,3742,61,6,V002
2023-01-23,208,Consumable,Antiseptic Solution,505,810,4888,4330,442,12,V003
2023-01-23,200,Consumable,Gloves,7,2883,8444,7378,575,8,V004
2023-01-24,207,Consumable,Blood Bags,1054,320,3737,2946,62,13,V002
2023-01-24,101,Equipment,X-Ray-Machine,4612827,1,10,6,1,31,V005
2023-01-24,106,Equipment,MRI Scanner,33213797,2,4,4,0,37,V005
2023-01-25,206,Consumable,Bandages,41,2076,7588,4309,380,4,V005
2023-01-25,100,Equipment,Ventilator,1879046,7,31,17,3,30,V004
2023-01-25,209,Consumable,Cotton Rolls,54,304,2086,1670,187,9,V002
2023-01-26,202,Consumable,Surgical Mask,5,8333,42106,25421,2998,10,V005
2023-01-27,201,Consumable,IV Drip,246,608,4800,3915,195,6,V005
2023-01-27,204,Consumable,Face Shield,52,722,9846,5771,262,5,V002
2023-01-27,200,Consumable,Gloves,9,2643,6106,4378,794,10,V002
2023-01-28,200,Consumable,Gloves,6,2190,6422,3206,841,7,V005
2023-01-28,105,Equipment,ECG Machine,313120,2,11,9,1,16,V005
2023-01-29,200,Consumable,Gloves,9,1416,8516,7770,995,12,V003
2023-01-29,206,Consumable,Bandages,42,3099,7240,5028,1142,4,V003
2023-01-29,202,Consumable,Surgical Mask,7,9848,42480,31923,635,3,V002
2023-01-30,201,Consumable,IV Drip,248,978,2854,2205,157,9,V002
2023-01-30,204,Consumable,Face Shield,74,1742,9000,6084,391,4,V003
2023-01-31,201,Consumable,IV Drip,245,606,4522,3008,71,10,V003
2023-02-01,207,Consumable,Blood Bags,1054,362,4900,3935,45,11,V002
2023-02-02,107,Equipment,Infusion Pump,202054,10,29,24,8,16,V003
2023-02-03,207,Consumable,Blood Bags,795,677,2681,798,48,9,V003
2023-02-03,201,Consumable,IV Drip,248,698,4976,3942,171,10,V002
2023-02-03,202,Consumable,Surgical Mask,7,7230,26150,9576,1360,7,V002
2023-02-03,201,Consumable,IV Drip,245,300,4758,727,69,8,V003
2023-02-04,106,Equipment,MRI Scanner,33213797,2,3,3,0,55,V005
2023-02-04,204,Consumable,Face Shield,103,1315,7267,5416,628,5,V001
2023-02-04,104,Equipment,Hospital Bed,27689,66,278,156,3,16,V003
2023-02-04,107,Equipment,Infusion Pump,212601,5,23,5,14,16,V002
2023-02-05,107,Equipment,Infusion Pump,202054,6,28,9,15,20,V003
2023-02-05,203,Consumable,Gown,237,938,4610,1817,107,10,V003
2023-02-05,105,Equipment,ECG Machine,367841,5,14,7,0,23,V002
2023-02-05,206,Consumable,Bandages,39,1650,9129,7041,650,4,V004
2023-02-05,202,Consumable,Surgical Mask,7,6556,21072,17760,2880,10,V003
2023-02-05,209,Consumable,Cotton Rolls,123,317,5470,618,189,4,V001
2023-02-06,209,Consumable,Cotton Rolls,123,338,2305,1976,256,4,V001
2023-02-06,202,Consumable,Surgical Mask,7,5914,40173,16252,509,9,V002
2023-02-06,201,Consumable,IV Drip,248,848,4841,3003,62,10,V002
2023-02-07,100,Equipment,Ventilator,3142549,4,44,28,4,21,V002
2023-02-07,100,Equipment,Ventilator,1999337,3,48,20,5,30,V001
2023-02-07,106,Equipment,MRI Scanner,32971025,2,5,4,0,53,V004
2023-02-07,103,Equipment,Wheelchair,15809,5,33,13,5,20,V002
2023-02-08,107,Equipment,Infusion Pump,206804,4,16,13,5,11,V005
2023-02-08,102,Equipment,Defibrilator,689894,3,14,4,1,39,V002
2023-02-09,208,Consumable,Antiseptic Solution,505,907,4679,3959,251,8,V003
2023-02-09,204,Consumable,Face Shield,103,1846,5409,3340,739,5,V001
2023-02-09,107,Equipment,Infusion Pump,125406,3,18,17,14,13,V004
2023-02-09,204,Consumable,Face Shield,103,1302,9613,7017,201,8,V001
2023-02-10,204,Consumable,Face Shield,103,1675,4611,1679,711,6,V001
2023-02-10,206,Consumable,Bandages,29,3247,9561,6794,1386,5,V001
2023-02-10,209,Consumable,Cotton Rolls,54,432,3466,2940,95,10,V002
2023-02-10,102,Equipment,Defibrilator,704572,2,14,7,1,38,V005
2023-02-10,101,Equipment,X-Ray-Machine,3627022,4,18,15,1,44,V004
2023-02-11,200,Consumable,Gloves,9,1851,7365,3506,803,10,V002
2023-02-11,105,Equipment,ECG Machine,230753,2,13,10,2,28,V004
2023-02-11,105,Equipment,ECG Machine,313120,3,10,5,0,28,V005
2023-02-11,201,Consumable,IV Drip,270,667,4310,3613,171,5,V001
2023-02-11,207,Consumable,Blood Bags,795,845,3292,1560,138,12,V003
2023-02-12,206,Consumable,Bandages,39,1111,6689,5609,1464,7,V004
2023-02-12,200,Consumable,Gloves,7,1180,7482,6940,331,10,V004
2023-02-13,205,Consumable,Syringe,21,1622,9587,3750,1182,7,V001
2023-02-13,201,Consumable,IV Drip,248,400,4759,2157,62,10,V002
2023-02-13,209,Consumable,Cotton Rolls,85,631,3809,2237,286,7,V003
2023-02-13,102,Equipment,Defibrilator,689894,1,14,6,0,32,V002
2023-02-13,202,Consumable,Surgical Mask,4,7572,47940,15936,1997,4,V001
2023-02-13,104,Equipment,Hospital Bed,31063,74,226,150,2,28,V002
2023-02-13,202,Consumable,Surgical Mask,7,9698,49311,35246,1774,9,V002
2023-02-13,205,Consumable,Syringe,24,3994,15544,9729,1316,6,V004
2023-02-14,105,Equipment,ECG Machine,367841,5,14,7,0,28,V002
2023-02-15,107,Equipment,Infusion Pump,176921,9,21,11,9,19,V001
2023-02-15,202,Consumable,Surgical Mask,7,5133,27773,6551,1143,4,V002
2023-02-16,100,Equipment,Ventilator,2232401,3,34,11,3,27,V005
2023-02-16,202,Consumable,Surgical Mask,3,5967,28993,21935,1441,9,V004
2023-02-17,205,Consumable,Syringe,24,1951,17955,13738,1551,7,V004
2023-02-17,102,Equipment,Defibrilator,689894,4,12,5,0,27,V002
2023-02-17,207,Consumable,Blood Bags,1054,931,2788,2651,134,8,V002
2023-02-17,205,Consumable,Syringe,23,3570,10904,7627,1518,12,V002
2023-02-18,206,Consumable,Bandages,39,3541,10334,8088,1350,6,V004
2023-02-18,104,Equipment,Hospital Bed,51423,41,202,145,3,27,V005
2023-02-18,203,Consumable,Gown,117,1140,5845,3641,499,8,V002
2023-02-19,202,Consumable,Surgical Mask,5,5581,48301,42612,2967,7,V005
2023-02-19,100,Equipment,Ventilator,1999337,7,25,19,3,26,V001
2023-02-19,101,Equipment,X-Ray-Machine,2798274,2,10,7,1,29,V001
2023-02-20,201,Consumable,IV Drip,237,434,3796,2880,122,10,V004
2023-02-20,209,Consumable,Cotton Rolls,85,510,3236,1638,208,7,V003
2023-02-20,100,Equipment,Ventilator,1879046,11,30,27,4,16,V004
2023-02-21,200,Consumable,Gloves,9,2015,5237,4207,445,12,V002
2023-02-21,103,Equipment,Wheelchair,13926,11,52,47,5,12,V005
2023-02-22,102,Equipment,Defibrilator,383361,3,8,8,1,21,V004
2023-02-22,204,Consumable,Face Shield,52,735,5114,1457,746,5,V002
2023-02-22,200,Consumable,Gloves,9,2901,7643,6316,439,9,V002
2023-02-22,206,Consumable,Bandages,39,3459,8790,8653,1483,9,V004
2023-02-22,203,Consumable,Gown,117,1988,4566,3378,354,5,V002
2023-02-22,102,Equipment,Defibrilator,704572,2,11,10,1,37,V005
2023-02-23,200,Consumable,Gloves,9,2361,8323,6102,304,8,V003
2023-02-23,201,Consumable,IV Drip,270,678,2736,1645,115,5,V001
2023-02-23,200,Consumable,Gloves,6,2253,9145,4761,762,9,V005
2023-02-24,207,Consumable,Blood Bags,762,803,2580,2173,136,8,V001
2023-02-24,206,Consumable,Bandages,41,3775,6058,4110,669,4,V005
2023-02-24,101,Equipment,X-Ray-Machine,3863821,4,12,12,1,23,V003
2023-02-25,103,Equipment,Wheelchair,15809,13,96,28,1,13,V002
2023-02-25,106,Equipment,MRI Scanner,33213797,2,2,2,1,54,V005
2023-02-25,104,Equipment,Hospital Bed,51423,74,234,142,2,27,V005
2023-02-25,201,Consumable,IV Drip,270,996,2906,1770,75,7,V001
2023-02-25,101,Equipment,X-Ray-Machine,3863821,4,19,18,0,35,V003
2023-02-25,105,Equipment,ECG Machine,367841,5,13,8,1,18,V002
2023-02-26,106,Equipment,MRI Scanner,33213797,1,4,2,0,45,V005
2023-02-26,200,Consumable,Gloves,5,1664,7433,6517,281,9,V001
2023-02-26,101,Equipment,X-Ray-Machine,4612827,3,14,9,1,33,V005
2023-02-26,102,Equipment,Defibrilator,384358,3,11,11,0,34,V003
2023-02-27,102,Equipment,Defibrilator,383361,3,10,6,1,34,V004
2023-02-27,105,Equipment,ECG Machine,256587,4,14,8,1,22,V001
2023-02-27,206,Consumable,Bandages,41,3263,10566,4218,936,4,V002
2023-02-28,204,Consumable,Face Shield,103,1467,7777,3130,213,5,V001
2023-02-28,207,Consumable,Blood Bags,762,481,4247,566,67,8,V001
2023-02-28,208,Consumable,Antiseptic Solution,349,1793,6289,4840,465,10,V005
2023-02-28,201,Consumable,IV Drip,248,653,4938,4517,73,5,V002
2023-03-01,105,Equipment,ECG Machine,256587,3,12,7,0,24,V001
2023-03-01,205,Consumable,Syringe,7,4876,8690,7009,873,5,V003
2023-03-02,206,Consumable,Bandages,41,1826,8024,6147,1157,8,V005
2023-03-03,201,Consumable,IV Drip,248,317,3864,3858,157,7,V002
2023-03-03,104,Equipment,Hospital Bed,51423,79,202,86,2,19,V005
2023-03-03,106,Equipment,MRI Scanner,30163463,1,4,2,1,48,V002
2023-03-03,107,Equipment,Infusion Pump,176921,5,22,7,6,13,V001
2023-03-03,205,Consumable,Syringe,23,3399,10300,6202,1410,11,V005
2023-03-04,207,Consumable,Blood Bags,843,502,2121,1476,114,9,V004
2023-03-04,101,Equipment,X-Ray-Machine,3863821,5,13,6,1,24,V003
2023-03-04,103,Equipment,Wheelchair,9908,11,55,41,0,13,V003
2023-03-04,103,Equipment,Wheelchair,6566,15,33,26,0,9,V001
2023-03-05,107,Equipment,Infusion Pump,202054,9,29,29,12,15,V003
2023-03-05,202,Consumable,Surgical Mask,7,8824,44084,15701,2984,4,V003
2023-03-05,201,Consumable,IV Drip,270,678,4368,2592,137,8,V001
2023-03-06,100,Equipment,Ventilator,2232401,7,35,30,4,15,V005
2023-03-06,200,Consumable,Gloves,6,2358,6219,4461,576,9,V005
2023-03-06,207,Consumable,Blood Bags,843,671,4565,4160,29,13,V004
2023-03-07,206,Consumable,Bandages,39,2162,11166,9460,1371,7,V004
2023-03-07,202,Consumable,Surgical Mask,4,9349,25860,21359,2029,4,V001
2023-03-07,206,Consumable,Bandages,42,1400,8859,6960,590,10,V003
2023-03-08,200,Consumable,Gloves,6,2524,9791,4137,877,7,V005
2023-03-08,203,Consumable,Gown,196,1938,6345,1966,134,6,V001
2023-03-09,105,Equipment,ECG Machine,313120,5,12,7,1,15,V005
2023-03-09,207,Consumable,Blood Bags,843,793,1561,1075,33,12,V004
2023-03-09,102,Equipment,Defibrilator,704572,4,13,6,1,28,V005
2023-03-09,205,Consumable,Syringe,23,3320,12876,8544,1679,6,V005
2023-03-09,204,Consumable,Face Shield,103,795,4818,1252,166,6,V001
2023-03-10,103,Equipment,Wheelchair,15622,6,52,29,5,18,V004
2023-03-10,105,Equipment,ECG Machine,367841,2,14,5,1,16,V002
2023-03-10,106,Equipment,MRI Scanner,29074330,2,4,4,1,30,V001
2023-03-10,207,Consumable,Blood Bags,1054,895,3487,1844,143,7,V002
2023-03-10,105,Equipment,ECG Machine,367841,2,15,10,0,29,V002
2023-03-11,200,Consumable,Gloves,7,1895,7667,5156,315,10,V004
2023-03-11,201,Consumable,IV Drip,246,705,3361,2204,150,9,V005
2023-03-11,103,Equipment,Wheelchair,9908,8,31,22,2,8,V003
2023-03-12,204,Consumable,Face Shield,52,1292,7442,5753,677,3,V002
2023-03-12,200,Consumable,Gloves,6,2380,6241,5031,646,9,V005
2023-03-12,204,Consumable,Face Shield,82,1859,6550,3237,421,6,V005
2023-03-12,105,Equipment,ECG Machine,256587,4,13,4,2,28,V001
2023-03-12,105,Equipment,ECG Machine,313120,4,11,10,3,27,V005
2023-03-12,107,Equipment,Infusion Pump,176921,7,18,11,12,15,V001
2023-03-12,206,Consumable,Bandages,29,2501,10564,9524,1473,7,V001
2023-03-12,103,Equipment,Wheelchair,9908,16,50,40,2,17,V003
2023-03-12,209,Consumable,Cotton Rolls,76,740,3371,2729,87,8,V004
2023-03-12,100,Equipment,Ventilator,1999337,11,39,16,2,17,V001
2023-03-13,102,Equipment,Defibrilator,383361,1,8,5,1,23,V004
2023-03-14,208,Consumable,Antiseptic Solution,505,1790,7638,5403,283,10,V003
2023-03-14,205,Consumable,Syringe,24,2306,11510,6738,1565,12,V004
2023-03-14,101,Equipment,X-Ray-Machine,4612827,2,17,8,1,37,V005
2023-03-14,209,Consumable,Cotton Rolls,76,349,3400,751,170,3,V004
2023-03-15,103,Equipment,Wheelchair,15809,19,48,36,3,13,V002
2023-03-15,200,Consumable,Gloves,7,1997,8244,7074,632,12,V004
2023-03-16,209,Consumable,Cotton Rolls,54,395,2585,811,58,3,V002
2023-03-16,201,Consumable,IV Drip,245,732,3163,2355,76,5,V003
2023-03-16,105,Equipment,ECG Machine,366194,5,13,12,0,26,V003
2023-03-17,202,Consumable,Surgical Mask,5,5850,41764,15472,2631,10,V005
2023-03-18,206,Consumable,Bandages,42,3392,6967,4733,351,5,V003
2023-03-18,103,Equipment,Wheelchair,15622,19,40,25,2,17,V004
2023-03-19,200,Consumable,Gloves,9,2549,6356,5945,407,9,V003
2023-03-19,207,Consumable,Blood Bags,507,380,3612,2064,112,5,V005
2023-03-19,100,Equipment,Ventilator,1999337,7,43,35,3,19,V001
2023-03-19,105,Equipment,ECG Machine,230753,3,12,8,1,28,V004
2023-03-19,106,Equipment,MRI Scanner,29074330,2,4,2,0,48,V001
2023-03-19,104,Equipment,Hospital Bed,31063,58,213,163,3,26,V002
2023-03-19,104,Equipment,Hospital Bed,16130,100,197,133,0,18,V004
2023-03-19,100,Equipment,Ventilator,1999337,9,43,33,4,22,V001
2023-03-20,107,Equipment,Infusion Pump,202054,5,21,11,7,17,V003
2023-03-20,102,Equipment,Defibrilator,689894,4,9,4,1,35,V002
2023-03-20,104,Equipment,Hospital Bed,28362,51,225,153,3,20,V001
2023-03-20,100,Equipment,Ventilator,1879046,13,30,19,1,23,V004
2023-03-20,104,Equipment,Hospital Bed,28362,26,170,50,3,21,V001
2023-03-20,103,Equipment,Wheelchair,13926,18,57,27,3,14,V005
2023-03-20,104,Equipment,Hospital Bed,28362,70,156,141,1,19,V001
2023-03-20,107,Equipment,Infusion Pump,206804,3,27,7,6,14,V005
2023-03-21,206,Consumable,Bandages,41,3825,9654,6855,366,6,V002
2023-03-22,202,Consumable,Surgical Mask,5,9979,32910,21258,896,10,V005
2023-03-22,106,Equipment,MRI Scanner,30163463,2,4,2,1,33,V002
2023-03-22,103,Equipment,Wheelchair,6566,6,68,38,2,18,V001
2023-03-23,105,Equipment,ECG Machine,366194,3,12,10,1,26,V003
2023-03-23,201,Consumable,IV Drip,245,804,2561,2356,146,6,V003
2023-03-24,107,Equipment,Infusion Pump,176921,10,25,24,12,13,V001
2023-03-24,205,Consumable,Syringe,24,3318,18233,16721,945,11,V004
2023-03-25,103,Equipment,Wheelchair,6566,18,49,21,0,19,V001
2023-03-25,107,Equipment,Infusion Pump,202054,10,22,19,8,14,V003
2023-03-25,202,Consumable,Surgical Mask,3,9124,21271,18771,2940,5,V004
2023-03-25,100,Equipment,Ventilator,1999337,15,42,28,1,17,V001
2023-03-25,208,Consumable,Antiseptic Solution,378,1461,5055,2684,126,12,V004
2023-03-26,207,Consumable,Blood Bags,1054,846,4005,3190,48,6,V002
2023-03-26,103,Equipment,Wheelchair,9908,17,44,43,1,14,V003
2023-03-26,106,Equipment,MRI Scanner,33213797,2,5,2,0,42,V005
2023-03-26,102,Equipment,Defibrilator,689894,1,15,6,1,28,V002
2023-03-26,201,Consumable,IV Drip,270,465,3374,3203,99,10,V001
2023-03-27,206,Consumable,Bandages,41,3954,8068,5127,1236,4,V005
2023-03-27,209,Consumable,Cotton Rolls,85,684,5938,2362,165,7,V003
2023-03-28,209,Consumable,Cotton Rolls,85,750,4105,987,242,4,V003
2023-03-28,200,Consumable,Gloves,6,1558,6064,4982,231,8,V005
2023-03-28,208,Consumable,Antiseptic Solution,505,1922,4313,4075,484,10,V003
2023-03-29,206,Consumable,Bandages,42,2641,10428,6773,485,3,V003
2023-03-29,105,Equipment,ECG Machine,366194,4,12,8,0,24,V003
2023-03-29,103,Equipment,Wheelchair,13926,15,72,69,4,17,V005
2023-03-29,206,Consumable,Bandages,41,1450,7253,2887,1105,4,V002
2023-03-29,104,Equipment,Hospital Bed,31063,30,154,43,2,22,V002
2023-03-29,209,Consumable,Cotton Rolls,58,572,2362,700,145,5,V005
2023-03-30,206,Consumable,Bandages,41,1167,6137,4831,1065,5,V005
2023-03-30,205,Consumable,Syringe,23,3103,10430,6996,1121,6,V002
2023-03-31,105,Equipment,ECG Machine,313120,4,11,9,3,27,V005
2023-03-31,205,Consumable,Syringe,23,3361,12062,6007,1136,12,V005
2023-03-31,102,Equipment,Defibrilator,383361,4,9,7,1,40,V004
2023-03-31,103,Equipment,Wheelchair,9908,17,63,60,4,18,V003
2023-03-31,105,Equipment,ECG Machine,256587,5,15,8,2,16,V001
2023-04-01,209,Consumable,Cotton Rolls,85,715,3387,2645,221,7,V003
2023-04-01,202,Consumable,Surgical Mask,5,5749,31632,16735,1852,9,V005
2023-04-01,204,Consumable,Face Shield,103,1348,5857,5480,220,8,V001
2023-04-01,204,Consumable,Face Shield,78,1749,4430,3376,743,5,V004
2023-04-02,103,Equipment,Wheelchair,15622,12,50,50,5,19,V004
2023-04-02,105,Equipment,ECG Machine,313120,3,14,8,3,18,V005
2023-04-02,202,Consumable,Surgical Mask,3,5523,43932,15796,2739,3,V004
2023-04-02,104,Equipment,Hospital Bed,27689,44,272,146,2,20,V003
2023-04-03,100,Equipment,Ventilator,3142549,4,39,29,2,23,V002
2023-04-03,200,Consumable,Gloves,9,2522,7986,3490,875,9,V002
2023-04-03,106,Equipment,MRI Scanner,33213797,2,3,2,1,34,V005
2023-04-04,202,Consumable,Surgical Mask,5,5757,37456,12681,2980,9,V005
2023-04-05,105,Equipment,ECG Machine,230753,3,11,7,2,27,V004
